,loss,PYR,BC,OLM,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/netParams.connParams.BC->BC_GABA.weight,config/netParams.connParams.BC->PYR_GABA.weight,config/netParams.connParams.OLM->PYR_GABA.weight,config/netParams.connParams.PYR->BC_AMPA.weight,config/netParams.connParams.PYR->BC_NMDA.weight,config/netParams.connParams.PYR->OLM_AMPA.weight,config/netParams.connParams.PYR->OLM_NMDA.weight,config/netParams.connParams.PYR->PYR_AMPA.weight,config/netParams.connParams.PYR->PYR_NMDA.weight,logdir
25,38.179575000000014,0.20375,9.495,3.71,61.47592782974243,False,1,18e73_00025,2023-09-19_11-49-25,1695138565,61.47592782974243,3971771,grid,10.0.0.101,61.47592782974243,1,0.014020999999999999,0.057831,0.058585,0.035112,0.029708,0.0341,0.006326999999999999,0.08546,0.005408,"/ddn/jchen/dev/batch/ray_ses/random/sge_run_18e73_00025_25_netParams_connParams_BC-_BC_GABA_weight=0.0140,netParams_connParams_BC-_PYR_GABA_weight=0.0578,netParams_co_2023-09-19_11-48-23"
26,45.20236718750001,0.2575,10.055,9.18,71.40454697608948,False,1,18e73_00026,2023-09-19_11-49-44,1695138584,71.40454697608948,3971799,grid,10.0.0.101,71.40454697608948,1,0.031672,0.03635,0.057805999999999996,0.006392999999999999,0.058206,0.091822,0.030945,0.029991999999999998,0.062352,"/ddn/jchen/dev/batch/ray_ses/random/sge_run_18e73_00026_26_netParams_connParams_BC-_BC_GABA_weight=0.0317,netParams_connParams_BC-_PYR_GABA_weight=0.0364,netParams_co_2023-09-19_11-48-32"
27,88.06608385416668,0.23,6.355,12.175,71.40872001647949,False,1,18e73_00027,2023-09-19_11-49-45,1695138585,71.40872001647949,3970606,grid,10.0.0.101,71.40872001647949,1,0.068907,0.099977,0.069841,0.073596,0.040898,0.044593999999999995,0.065168,0.051545999999999995,0.018847,"/ddn/jchen/dev/batch/ray_ses/random/sge_run_18e73_00027_27_netParams_connParams_BC-_BC_GABA_weight=0.0689,netParams_connParams_BC-_PYR_GABA_weight=0.1000,netParams_co_2023-09-19_11-48-33"
28,52.31300833333335,0.21875,7.82,5.8100000000000005,71.36813640594482,False,1,18e73_00028,2023-09-19_11-49-45,1695138585,71.36813640594482,3971783,grid,10.0.0.101,71.36813640594482,1,0.088035,0.077764,0.001774,0.099192,0.076677,0.069782,0.012012,0.043060999999999995,0.094177,"/ddn/jchen/dev/batch/ray_ses/random/sge_run_18e73_00028_28_netParams_connParams_BC-_BC_GABA_weight=0.0880,netParams_connParams_BC-_PYR_GABA_weight=0.0778,netParams_co_2023-09-19_11-48-33"
29,52.20507552083336,0.2075,8.165,7.1,71.49713230133057,False,1,18e73_00029,2023-09-19_11-49-46,1695138586,71.49713230133057,3970506,grid,10.0.0.101,71.49713230133057,1,0.088785,0.060937,0.084255,0.099771,0.09553099999999999,0.060330999999999996,0.030279,0.090082,0.049132999999999996,"/ddn/jchen/dev/batch/ray_ses/random/sge_run_18e73_00029_29_netParams_connParams_BC-_BC_GABA_weight=0.0888,netParams_connParams_BC-_PYR_GABA_weight=0.0609,netParams_co_2023-09-19_11-48-34"
30,427.5877770833334,7.36125,0.96,33.71,56.375078201293945,False,1,18e73_00030,2023-09-19_11-50-21,1695138621,56.375078201293945,3971771,grid,10.0.0.101,56.375078201293945,1,0.032836,0.008617,0.038258,0.055408,0.028862,0.08687299999999999,0.045465,0.064973,0.02043,"/ddn/jchen/dev/batch/ray_ses/random/sge_run_18e73_00030_30_netParams_connParams_BC-_BC_GABA_weight=0.0328,netParams_connParams_BC-_PYR_GABA_weight=0.0086,netParams_co_2023-09-19_11-49-25"
31,41.08774218750001,0.1675,9.125,4.39,66.4720139503479,False,1,18e73_00031,2023-09-19_11-50-50,1695138650,66.4720139503479,3971799,grid,10.0.0.101,66.4720139503479,1,0.045133,0.08867699999999999,0.026848,0.051671999999999996,0.09228299999999999,0.033694999999999996,0.012053,0.0014349999999999999,0.053966999999999994,"/ddn/jchen/dev/batch/ray_ses/random/sge_run_18e73_00031_31_netParams_connParams_BC-_BC_GABA_weight=0.0451,netParams_connParams_BC-_PYR_GABA_weight=0.0887,netParams_co_2023-09-19_11-49-44"
32,257.3335838541667,0.5275000000000001,9.285,29.065,66.35614824295044,False,1,18e73_00032,2023-09-19_11-50-51,1695138651,66.35614824295044,3970606,grid,10.0.0.101,66.35614824295044,1,0.096995,0.0215,0.00612,0.067852,0.051156,0.053467999999999995,0.065734,0.022674999999999997,0.079258,"/ddn/jchen/dev/batch/ray_ses/random/sge_run_18e73_00032_32_netParams_connParams_BC-_BC_GABA_weight=0.0970,netParams_connParams_BC-_PYR_GABA_weight=0.0215,netParams_co_2023-09-19_11-49-45"
33,31.64199218750001,0.12,11.36,7.29,66.43329071998596,False,1,18e73_00033,2023-09-19_11-50-51,1695138651,66.43329071998596,3971783,grid,10.0.0.101,66.43329071998596,1,0.013193999999999999,0.097436,0.001549,0.081438,0.064415,0.058579,0.07751,0.019934999999999998,0.018758,"/ddn/jchen/dev/batch/ray_ses/random/sge_run_18e73_00033_33_netParams_connParams_BC-_BC_GABA_weight=0.0132,netParams_connParams_BC-_PYR_GABA_weight=0.0974,netParams_co_2023-09-19_11-49-45"
34,104.18244999999996,0.22875,8.81,17.025,76.51000499725342,False,1,18e73_00034,2023-09-19_11-51-03,1695138663,76.51000499725342,3970506,grid,10.0.0.101,76.51000499725342,1,0.057329,0.039346,0.022823,0.030329,0.08158699999999999,0.038280999999999996,0.09451799999999999,0.094835,0.08077,"/ddn/jchen/dev/batch/ray_ses/random/sge_run_18e73_00034_34_netParams_connParams_BC-_BC_GABA_weight=0.0573,netParams_connParams_BC-_PYR_GABA_weight=0.0393,netParams_co_2023-09-19_11-49-46"
